2017 08 30,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",20,"72,80 €","2,00 €","71,80 €"
2017 08 30,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",200,"104,60 €","2,00 €","105,51 €"
2017 08 30,JSC Grindeks (ISIN LV0000100659),100,"939,00 €","2,35 €","922,88 €"
2017 08 30,JSC SAF Tehnika (ISIN LV0000101129),50,"344,50 €","2,00 €","330,00 €"
2017 08 30,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"343,00 €","0,73 €","371,00 €"
2017 08 30,JSC Rigas kugu buvetava (ISIN LV0000100378),1687,"578,64 €","0,00 €","642,70 €"
2017 08 30,JSC Rigas kugu buvetava (ISIN LV0000100378),500,"172,00 €","2,00 €","196,23 €"
2017 08 30,JSC Latvijas Gaze (ISIN LV0000100899),1,"9,33 €","0,00 €","9,82 €"
2017 08 31,JSC Olainfarm (ISIN LV0000100501),20,"220,00 €","2,00 €","226,56 €"
2017 08 31,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",300,"156,90 €","0,39 €","156,69 €"
2017 08 31,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",500,"261,50 €","0,00 €","261,23 €"
2017 08 31,AB Šiaulių bankas PVA (ISIN LT0000102253),50,"29,15 €","2,00 €","30,29 €"
2017 08 31,"AB ,,Klaipėdos nafta"" PVA (ISIN LT0000111650)",1500,"784,50 €","0,88 €","782,35 €"
2017 08 31,Tallink Grupp (ISIN EE3100004466),1500,"1.710,00 €","4,28 €","1.684,20 €"
2017 08 31,Tallinna Kaubamaja Grupp (ISIN EE0000001105),55,"537,35 €","2,00 €","530,00 €"
2017 08 31,Tallinna Kaubamaja Grupp (ISIN EE0000001105),45,"439,65 €","0,44 €","432,40 €"
2017 08 31,Silvano Fashion Group (ISIN EE3100001751),1000,"2.780,00 €","6,95 €","1.400,89 €"
2017 08 31,"AB ,,Linas Agro Group"" PVA (ISIN LT0000128092)",235,"170,14 €","2,00 €","165,85 €"
2017 08 31,JSC Olainfarm (ISIN LV0000100501),10,"110,00 €","0,00 €","113,28 €"
2017 09 01,JSC Latvijas Gaze (ISIN LV0000100899),30,"279,90 €","0,00 €","294,74 €"
2017 09 01,AB Šiaulių bankas PVA (ISIN LT0000102253),350,"204,05 €","0,00 €","207,85 €"
2017 09 01,JSC Olainfarm (ISIN LV0000100501),20,"220,00 €","0,55 €","226,56 €"
2017 09 01,JSC Olainfarm (ISIN LV0000100501),70,"770,00 €","1,93 €","792,98 €"
2017 09 01,AB Šiaulių bankas PVA (ISIN LT0000102253),350,"204,05 €","0,00 €","206,68 €"
2017 09 01,JSC SAF Tehnika (ISIN LV0000101129),50,"326,00 €","0,82 €","348,00 €"
2017 09 01,JSC SAF Tehnika (ISIN LV0000101129),100,"652,00 €","1,26 €","656,34 €"
2017 09 01,JSC SAF Tehnika (ISIN LV0000101129),100,"652,00 €","2,00 €","657,25 €"
2017 09 01,AB Šiaulių bankas PVA (ISIN LT0000102253),1250,"728,75 €","0,92 €","738,13 €"
2017 09 01,JSC Olainfarm (ISIN LV0000100501),230,"2.530,00 €","5,15 €","2.605,51 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),150,"1.620,00 €","4,05 €","1.687,48 €"
2017 09 04,"AB ,,Linas Agro Group"" PVA (ISIN LT0000128092)",1265,"915,86 €","0,72 €","892,79 €"
2017 09 04,"AB ,,Linas Agro Group"" PVA (ISIN LT0000128092)",500,"362,00 €","0,90 €","352,88 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),45,"486,00 €","1,22 €","505,57 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),30,"324,00 €","0,81 €","337,29 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),20,"216,00 €","0,54 €","224,32 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),100,"1.080,00 €","2,70 €","1.126,62 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),286,"3.088,80 €","7,72 €","3.239,89 €"
2017 09 04,JSC Olainfarm (ISIN LV0000100501),150,"1.620,00 €","4,05 €","1.699,23 €"
2017 09 04,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",1000,"1.930,00 €","4,83 €","1.894,73 €"
2017 09 04,JSC SAF Tehnika (ISIN LV0000101129),60,"391,20 €","0,98 €","416,00 €"
2017 09 04,JSC SAF Tehnika (ISIN LV0000101129),50,"326,00 €","0,81 €","346,66 €"
2017 09 04,JSC SAF Tehnika (ISIN LV0000101129),40,"260,80 €","0,65 €","277,33 €"
2017 09 04,JSC SAF Tehnika (ISIN LV0000101129),60,"391,20 €","0,98 €","416,00 €"
2017 09 04,JSC SAF Tehnika (ISIN LV0000101129),40,"260,80 €","0,65 €","277,20 €"
2017 09 12,JSC Latvijas Gaze (ISIN LV0000100899),30,"279,90 €","0,57 €","294,47 €"
2017 09 14,JSC Grindeks (ISIN LV0000100659),150,"1.266,00 €","3,17 €","1.239,09 €"
2017 09 19,JSC Grindeks (ISIN LV0000100659),50,"414,00 €","2,00 €","413,03 €"
2017 09 19,JSC Grindeks (ISIN LV0000100659),50,"414,50 €","2,00 €","413,03 €"
2017 09 19,JSC Grindeks (ISIN LV0000100659),35,"289,80 €","0,00 €","292,25 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),50,"414,50 €","0,07 €","410,78 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),50,"414,00 €","1,04 €","412,00 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),50,"414,50 €","1,04 €","410,78 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),15,"124,20 €","0,31 €","124,82 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),50,"414,00 €","1,04 €","416,06 €"
2017 09 20,JSC Grindeks (ISIN LV0000100659),50,"414,00 €","0,79 €","416,49 €"
2017 09 20,"AB ,,Panevėžio statybos trestas"" PVA (ISIN LT0000101446)",400,"444,00 €","1,11 €","449,49 €"
2017 09 20,"AB ,,Panevėžio statybos trestas"" PVA (ISIN LT0000101446)",100,"111,00 €","0,27 €","125,21 €"
2017 09 20,"AB ,,Panevėžio statybos trestas"" PVA (ISIN LT0000101446)",1000,"1.110,00 €","2,78 €","1.264,95 €"
2017 09 21,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",25,"48,75 €","2,00 €","48,61 €"
2017 09 21,JSC SAF Tehnika (ISIN LV0000101129),65,"416,00 €","2,00 €","428,58 €"
2017 09 21,JSC SAF Tehnika (ISIN LV0000101129),25,"160,00 €","0,00 €","164,29 €"
2017 09 21,JSC SAF Tehnika (ISIN LV0000101129),35,"224,00 €","0,00 €","230,01 €"
2017 09 22,JSC SAF Tehnika (ISIN LV0000101129),150,"978,00 €","2,45 €","985,75 €"
2017 09 26,JSC SAF Tehnika (ISIN LV0000101129),102,"665,04 €","1,66 €","670,67 €"
2017 09 26,JSC SAF Tehnika (ISIN LV0000101129),32,"208,64 €","0,52 €","210,44 €"
2017 09 26,JSC SAF Tehnika (ISIN LV0000101129),1,"6,52 €","0,02 €","6,58 €"
2017 09 26,JSC SAF Tehnika (ISIN LV0000101129),16,"104,32 €","0,26 €","105,22 €"
2017 09 27,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",50,"179,50 €","0,45 €","182,78 €"
2017 09 27,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",50,"179,50 €","0,45 €","182,78 €"
2017 09 27,JSC Grindeks (ISIN LV0000100659),50,"403,00 €","2,00 €","410,78 €"
2017 09 27,JSC Grindeks (ISIN LV0000100659),150,"1.209,00 €","2,03 €","1.242,86 €"
2017 09 27,JSC SAF Tehnika (ISIN LV0000101129),74,"482,48 €","1,20 €","486,65 €"
2017 09 27,JSC Valmieras stikla skiedra (ISIN LV0000100485),45,"167,85 €","2,00 €","170,53 €"
2017 09 27,JSC Valmieras stikla skiedra (ISIN LV0000100485),150,"559,50 €","0,00 €","568,42 €"
2017 09 27,JSC Valmieras stikla skiedra (ISIN LV0000100485),510,"1.902,30 €","4,57 €","1.929,09 €"
2017 09 27,JSC Valmieras stikla skiedra (ISIN LV0000100485),150,"559,50 €","1,40 €","566,31 €"
2017 09 27,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",150,"538,50 €","2,00 €","554,00 €"
2017 09 27,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",150,"538,50 €","0,69 €","552,76 €"
2017 09 27,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",100,"359,00 €","0,90 €","367,00 €"
2017 09 28,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",100,"359,00 €","0,90 €","365,55 €"
2017 09 28,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",300,"273,90 €","0,00 €","262,01 €"
2017 09 28,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",328,"299,46 €","2,00 €","287,03 €"
2017 09 28,JSC Rigas kugu buvetava (ISIN LV0000100378),200,"63,80 €","2,00 €","74,18 €"
2017 09 29,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",372,"339,64 €","0,85 €","323,70 €"
2017 09 29,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",400,"365,20 €","0,91 €","348,07 €"
2017 09 29,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1100,"1.004,30 €","2,51 €","957,19 €"
2017 09 29,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",400,"365,20 €","0,35 €","349,23 €"
2017 09 29,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1100,"1.004,30 €","2,51 €","959,47 €"
2017 10 05,JSC Valmieras stikla skiedra (ISIN LV0000100485),266,"992,18 €","2,48 €","977,03 €"
2017 10 05,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",1000,"1.380,00 €","3,45 €","1.428,89 €"
2017 10 05,"AB ,,Vilkyškių pieninė"" PVA (ISIN LT0000127508)",400,"1.560,00 €","3,90 €","1.445,79 €"
2017 10 05,JSC Valmieras stikla skiedra (ISIN LV0000100485),150,"559,50 €","1,40 €","564,30 €"
2017 10 05,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",1000,"1.380,00 €","3,45 €","1.402,35 €"
2017 10 05,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",170,"234,60 €","0,59 €","236,30 €"
2017 10 06,JSC Valmieras stikla skiedra (ISIN LV0000100485),50,"186,50 €","0,00 €","183,46 €"
2017 10 06,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",250,"345,00 €","0,86 €","347,50 €"
2017 10 06,JSC Valmieras stikla skiedra (ISIN LV0000100485),70,"261,10 €","2,00 €","256,84 €"
2017 10 09,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",145,"200,10 €","0,50 €","196,69 €"
2017 10 10,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",1000,"1.380,00 €","3,45 €","1.349,82 €"
2017 10 10,JSC Valmieras stikla skiedra (ISIN LV0000100485),150,"559,50 €","1,39 €","550,37 €"
2017 10 10,JSC Valmieras stikla skiedra (ISIN LV0000100485),702,"2.618,46 €","5,67 €","2.575,74 €"
2017 10 11,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",435,"600,30 €","1,50 €","238,20 €"
2017 10 13,JSC Valmieras stikla skiedra (ISIN LV0000100485),88,"330,00 €","0,83 €","322,89 €"
2017 10 17,JSC Latvijas Gaze (ISIN LV0000100899),95,"909,15 €","2,28 €","866,52 €"
2017 10 17,JSC Latvijas Gaze (ISIN LV0000100899),205,"1.961,85 €","4,90 €","1.954,94 €"
2017 10 17,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"630,00 €","1,58 €","630,74 €"
2017 10 17,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"630,00 €","1,57 €","642,11 €"
2017 10 17,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"630,00 €","1,58 €","644,61 €"
2017 10 17,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1867,"1.176,21 €","2,94 €","1.195,76 €"
2017 10 18,JSC Latvijas Gaze (ISIN LV0000100899),131,"1.298,21 €","2,71 €","1.205,72 €"
2017 10 18,JSC Latvijas Gaze (ISIN LV0000100899),59,"584,69 €","2,00 €","541,65 €"
2017 10 18,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",77,"48,82 €","2,00 €","48,58 €"
2017 10 18,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",133,"84,32 €","0,21 €","83,93 €"
2017 10 18,JSC Latvijas Gaze (ISIN LV0000100899),59,"584,69 €","1,46 €","544,84 €"
2017 10 19,JSC Latvijas Gaze (ISIN LV0000100899),10,"99,20 €","0,25 €","92,36 €"
2017 10 19,JSC Rigas kugu buvetava (ISIN LV0000100378),3694,"1.137,75 €","1,61 €","1.327,51 €"
2017 10 19,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"308,00 €","2,00 €","368,86 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","1,41 €","580,45 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","1,40 €","580,45 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",130,"243,10 €","0,61 €","251,52 €"
2017 10 20,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",350,"221,90 €","0,00 €","220,83 €"
2017 10 20,AB Šiaulių bankas PVA (ISIN LT0000102253),1000,"582,00 €","2,00 €","583,46 €"
2017 10 20,AB Šiaulių bankas PVA (ISIN LT0000102253),900,"523,80 €","0,76 €","525,11 €"
2017 10 20,AB Šiaulių bankas PVA (ISIN LT0000102253),1000,"582,00 €","1,46 €","583,46 €"
2017 10 20,AB Šiaulių bankas PVA (ISIN LT0000102253),1000,"582,00 €","1,45 €","583,46 €"
2017 10 20,AB Šiaulių bankas PVA (ISIN LT0000102253),100,"58,20 €","0,15 €","58,35 €"
2017 10 20,JSC Rigas kugu buvetava (ISIN LV0000100378),750,"229,50 €","2,00 €","284,21 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",100,"187,00 €","2,00 €","194,43 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","0,00 €","579,32 €"
2017 10 20,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","1,27 €","580,39 €"
2017 10 23,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","1,40 €","579,57 €"
2017 10 23,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",200,"374,00 €","0,93 €","393,91 €"
2017 10 23,JSC SAF Tehnika (ISIN LV0000101129),44,"294,36 €","0,51 €","291,43 €"
2017 10 23,JSC SAF Tehnika (ISIN LV0000101129),106,"709,14 €","2,00 €","702,74 €"
2017 10 23,AB Šiaulių bankas PVA (ISIN LT0000102253),1000,"588,00 €","0,00 €","582,00 €"
2017 10 23,AB Šiaulių bankas PVA (ISIN LT0000102253),670,"393,96 €","2,45 €",
2017 10 23,AB Šiaulių bankas PVA (ISIN LT0000102253),500,"295,00 €","0,49 €",
2017 10 23,AB Šiaulių bankas PVA (ISIN LT0000102253),1190,"702,10 €","2,00 €",
2017 10 23,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",270,"171,18 €","0,43 €","170,81 €"
2017 10 23,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"634,00 €","1,59 €","632,58 €"
2017 10 23,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",955,"605,47 €","1,51 €","604,12 €"
2017 10 23,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",2045,"1.296,53 €","1,99 €","1.283,90 €"
2017 10 23,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",45,"28,53 €","0,00 €","28,36 €"
2017 10 24,JSC SAF Tehnika (ISIN LV0000101129),8,"53,52 €","0,13 €","52,99 €"
2017 10 24,JSC SAF Tehnika (ISIN LV0000101129),54,"361,26 €","0,91 €","357,66 €"
2017 10 26,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",300,"188,40 €","0,04 €","189,65 €"
2017 10 26,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"628,00 €","2,00 €","632,96 €"
2017 10 26,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",700,"439,60 €","1,10 €","443,58 €"
2017 10 26,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"628,00 €","1,57 €","632,30 €"
2017 10 27,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",300,"209,70 €","0,52 €","211,88 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",128,"232,96 €","2,00 €","251,11 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",560,"1.013,60 €","1,12 €","1.097,99 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",500,"905,00 €","2,26 €","965,91 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"543,00 €","1,36 €","580,45 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",900,"1.629,00 €","4,07 €","1.737,97 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"543,00 €","1,36 €","577,11 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",200,"362,00 €","0,90 €","384,36 €"
2017 10 27,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",300,"209,70 €","0,10 €","211,76 €"
2017 10 27,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",300,"209,70 €","0,00 €","211,50 €"
2017 10 27,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",300,"209,70 €","0,00 €","212,30 €"
2017 10 27,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",300,"209,70 €","2,00 €","212,70 €"
2017 10 27,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",195,"284,70 €","2,00 €","242,41 €"
2017 10 27,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",112,"202,72 €","0,51 €","214,45 €"
2017 10 27,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"730,00 €","0,54 €","621,55 €"
2017 10 30,JSC Grindeks (ISIN LV0000100659),90,"726,30 €","2,00 €","713,90 €"
2017 10 30,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"730,00 €","1,82 €","621,54 €"
2017 10 30,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",138,"86,80 €","2,00 €","89,42 €"
2017 10 31,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",280,"523,60 €","1,31 €","536,14 €"
2017 10 31,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",258,"163,57 €","0,41 €","166,05 €"
2017 10 31,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",500,"314,50 €","0,79 €","322,50 €"
2017 10 31,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1362,"856,70 €","0,36 €","878,86 €"
2017 10 31,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",20,"37,40 €","0,10 €","38,30 €"
2017 10 31,JSC Grindeks (ISIN LV0000100659),90,"729,00 €","1,64 €","713,57 €"
2017 10 31,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",470,"878,90 €","2,20 €","870,54 €"
2017 10 31,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",300,"561,00 €","1,40 €","574,43 €"
2017 10 31,JSC Grindeks (ISIN LV0000100659),90,"729,00 €","1,82 €","713,57 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",300,"417,00 €","0,09 €","372,93 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",300,"417,00 €","1,04 €","411,18 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",200,"278,00 €","0,69 €","262,40 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"700,00 €","2,00 €","655,42 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",300,"417,00 €","1,05 €","388,10 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",100,"139,00 €","0,34 €","124,31 €"
2017 11 08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",300,"417,00 €","2,00 €","372,93 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"695,00 €","2,00 €","691,72 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"695,00 €","1,73 €","707,22 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"695,00 €","1,74 €","722,51 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"695,00 €","1,74 €","726,81 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",159,"222,60 €","0,31 €","231,13 €"
2017 11 09,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"695,00 €","1,48 €","691,73 €"
2017 11 10,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",100,"63,30 €","2,00 €","64,36 €"
2017 11 10,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",100,"63,30 €","0,00 €","64,36 €"
2017 11 10,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",113,"158,20 €","0,39 €","164,26 €"
2017 11 13,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",500,"700,00 €","1,75 €","726,81 €"
2017 11 13,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",228,"319,20 €","0,80 €","329,97 €"
2017 11 16,JSC Rigas kugu buvetava (ISIN LV0000100378),316,"96,70 €","0,00 €","116,08 €"
2017 11 16,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"306,00 €","0,00 €","374,72 €"
2017 11 21,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",200,"126,60 €","0,00 €","128,72 €"
2017 11 29,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",1000,"629,00 €","2,00 €","643,80 €"
2017 11 29,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",100,"62,90 €","0,00 €","64,36 €"
2017 12 01,",,Lietuvos energijos gamyba"", AB PVA (ISIN LT0000128571)",191,"120,14 €","0,03 €","122,93 €"
2017 12 06,Tallinna Vesi (ISIN EE3100026436),34,"411,40 €","2,00 €","475,29 €"
2017 12 07,"AB ,,Žemaitijos pienas"" PVA (ISIN LT0000121865)",1000,"1.880,00 €","4,70 €","1.831,51 €"
2017 12 07,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",1000,"704,00 €","1,63 €","691,34 €"
2017 12 07,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",1065,"749,76 €","2,00 €","737,07 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),11,"130,90 €","2,00 €","153,18 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),100,"1.190,00 €","1,30 €","1.392,54 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),75,"892,50 €","2,23 €","1.044,64 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),200,"2.380,00 €","5,95 €","2.783,95 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),100,"1.190,00 €","2,98 €","1.383,45 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),86,"1.023,40 €","2,56 €","1.172,52 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),290,"3.451,00 €","8,63 €","4.012,01 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),125,"1.487,50 €","3,72 €","1.724,31 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),150,"1.785,00 €","4,46 €","2.046,10 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),56,"666,40 €","1,67 €","763,50 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),8,"95,20 €","0,24 €","109,07 €"
2017 12 08,Tallinna Vesi (ISIN EE3100026436),190,"2.261,00 €","5,65 €","2.628,55 €"
2017 12 11,JSC Olainfarm (ISIN LV0000100501),90,"830,70 €","2,08 €","1.028,57 €"
2017 12 11,JSC Olainfarm (ISIN LV0000100501),330,"3.045,90 €","7,61 €","3.628,40 €"
2017 12 11,Tallinna Vesi (ISIN EE3100026436),150,"1.785,00 €","4,46 €","1.909,76 €"
2017 12 11,Tallinna Vesi (ISIN EE3100026436),316,"3.760,40 €","9,40 €","4.271,85 €"
2017 12 11,Tallinna Vesi (ISIN EE3100026436),150,"1.785,00 €","4,46 €","2.036,08 €"
2017 12 12,JSC Latvijas Gaze (ISIN LV0000100899),47,"465,77 €","2,00 €","504,16 €"
2017 12 12,JSC Rigas kugu buvetava (ISIN LV0000100378),3500,"980,00 €","1,50 €","1.247,66 €"
2017 12 12,JSC Rigas kugu buvetava (ISIN LV0000100378),1500,"420,00 €","2,00 €","550,10 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),100,"892,00 €","2,23 €","1.031,81 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),100,"892,00 €","2,23 €","1.032,35 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),200,"1.784,00 €","4,46 €","2.073,10 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),280,"2.497,60 €","6,24 €","2.918,98 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),200,"1.784,00 €","4,46 €","2.073,37 €"
2017 12 13,JSC Olainfarm (ISIN LV0000100501),320,"2.854,40 €","7,14 €","3.264,62 €"
2017 12 13,JSC Rigas kugu buvetava (ISIN LV0000100378),150,"42,75 €","0,00 €","51,03 €"
2017 12 13,JSC Latvijas Gaze (ISIN LV0000100899),14,"139,30 €","0,11 €","150,18 €"
2017 12 13,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"285,00 €","2,00 €","340,22 €"
2017 12 13,JSC Rigas kugu buvetava (ISIN LV0000100378),100,"28,50 €","0,00 €","34,02 €"
2017 12 13,JSC Rigas kugu buvetava (ISIN LV0000100378),200,"57,00 €","0,00 €","68,04 €"
2017 12 13,JSC Rigas kugu buvetava (ISIN LV0000100378),150,"42,75 €","0,00 €","51,03 €"
2017 12 13,JSC Latvijas Gaze (ISIN LV0000100899),24,"238,80 €","0,00 €","257,44 €"
2017 12 14,"AB ,,Pieno žvaigždės"" PVA (ISIN LT0000111676)",150,"199,50 €","2,00 €","206,17 €"
2017 12 14,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"285,00 €","0,00 €","326,01 €"
2017 12 14,JSC Olainfarm (ISIN LV0000100501),350,"2.975,00 €","7,44 €","3.550,59 €"
2017 12 14,JSC Olainfarm (ISIN LV0000100501),100,"880,00 €","2,20 €","1.002,51 €"
2017 12 14,JSC Olainfarm (ISIN LV0000100501),200,"1.752,00 €","4,38 €","1.996,57 €"
2017 12 14,JSC Olainfarm (ISIN LV0000100501),53,"467,46 €","2,00 €","515,92 €"
