2018-02-05,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1610,"1.394,26 €","2,35 €","1.394,52 €"
2018-02-05,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",1683,"1.464,21 €","3,66 €","1.465,60 €"
2018-02-05,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",500,"435,00 €","1,09 €","435,53 €"
2018-02-05,",,Energijos skirstymo operatorius"", AB PVA (ISIN LT0000130023)",117,"101,79 €","0,25 €","101,93 €"
2018-02-05,JSC Latvijas Gaze (ISIN LV0000100899),90,"927,00 €","2,32 €","902,26 €"
2018-02-05,JSC Rigas kugu buvetava (ISIN LV0000100378),5900,"1.345,20 €","3,36 €","1.733,96 €"
2018-02-05,AB Telia Lietuva PVA (ISIN LT0000123911),3047,"3.229,82 €","8,07 €","3.214,71 €"
2018-02-05,JSC Grindeks (ISIN LV0000100659),92,"706,56 €","0,50 €","661,39 €"
2018-02-06,JSC Latvijas Gaze (ISIN LV0000100899),2,"20,60 €","2,00 €","20,05 €"
2018-02-06,JSC Latvijas Gaze (ISIN LV0000100899),15,"154,50 €","0,00 €","150,38 €"
2018-02-06,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",645,"999,75 €","2,50 €","930,10 €"
2018-02-06,JSC Valmieras stikla skiedra (ISIN LV0000100485),271,"975,60 €","2,44 €","1.019,09 €"
2018-02-06,JSC Latvijas Gaze (ISIN LV0000100899),30,"309,00 €","0,00 €","300,75 €"
2018-02-07,JSC Latvijas Gaze (ISIN LV0000100899),33,"339,90 €","0,06 €","330,83 €"
2018-02-07,JSC Latvijas Gaze (ISIN LV0000100899),138,"1.435,20 €","3,59 €","1.350,16 €"
2018-02-07,JSC SAF Tehnika (ISIN LV0000101129),15,"104,25 €","2,00 €","105,26 €"
2018-02-07,JSC SAF Tehnika (ISIN LV0000101129),26,"179,40 €","2,00 €","182,46 €"
2018-02-07,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",200,"118,00 €","2,00 €","120,30 €"
2018-02-07,JSC SAF Tehnika (ISIN LV0000101129),135,"938,25 €","0,61 €","954,13 €"
2018-02-07,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1800,"1.062,00 €","2,66 €","1.061,82 €"
2018-02-07,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1800,"1.062,00 €","2,66 €","1.079,54 €"
2018-02-07,JSC SAF Tehnika (ISIN LV0000101129),106,"731,40 €","0,28 €","744,61 €"
2018-02-08,JSC Latvijas Gaze (ISIN LV0000100899),85,"875,50 €","2,19 €","824,18 €"
2018-02-08,JSC Latvijas Gaze (ISIN LV0000100899),200,"2.040,00 €","5,10 €","1.940,70 €"
2018-02-08,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",2000,"1.170,00 €","2,93 €","1.207,35 €"
2018-02-08,"AB ""Amber Grid"" PVA (ISIN LT0000128696)",899,"1.330,52 €","3,33 €","1.297,80 €"
2018-02-08,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",4000,"2.340,00 €","5,85 €","2.443,63 €"
2018-02-08,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",4871,"2.849,54 €","7,12 €","2.923,80 €"
2018-02-08,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",5129,"3.000,47 €","7,50 €","3.102,01 €"
2018-02-09,JSC Latvijas Gaze (ISIN LV0000100899),5,"51,50 €","0,13 €","51,17 €"
2018-02-09,AS LHV Group (ISIN EE3100073644),100,"1.130,00 €","2,83 €","1.132,83 €"
2018-02-09,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",3322,"1.943,37 €","4,86 €","1.939,89 €"
2018-02-12,JSC Latvijas Gaze (ISIN LV0000100899),12,"123,60 €","2,00 €","122,81 €"
2018-02-12,"AB ,,LITGRID"" PVA (ISIN LT0000128415)",1500,"1.057,50 €","2,64 €","1.060,14 €"
2018-02-12,JSC Latvijas Gaze (ISIN LV0000100899),55,"561,00 €","0,81 €","562,25 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),1000,"226,00 €","2,00 €","293,11 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),3000,"666,00 €","0,23 €","876,35 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),1006,"213,27 €","2,00 €","287,75 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),5000,"1.060,00 €","1,18 €","1.287,14 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),994,"210,73 €","0,53 €","249,12 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),2900,"626,40 €","2,00 €","688,09 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),2900,"638,00 €","2,00 €","697,38 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),2900,"626,40 €","2,00 €","695,69 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),230,"50,60 €","2,00 €","53,52 €"
2018-02-12,JSC Rigas kugu buvetava (ISIN LV0000100378),1420,"312,40 €","0,00 €","330,45 €"
2018-02-12,"AB ,,INVALDA INVL"" PVA (ISIN LT0000102279)",104,"540,80 €","2,00 €","535,66 €"
2018-02-12,"AB ,,AUGA group"" PVA (ISIN LT0000127466)",1800,"1.062,00 €","0,95 €","1.046,61 €"
2018-02-12,JSC Grindeks (ISIN LV0000100659),110,"803,00 €","2,01 €","789,57 €"
2018-02-12,JSC Latvijas Gaze (ISIN LV0000100899),55,"561,00 €","2,00 €","562,70 €"
